Candidate_ID,Role,Location,Source,Gender,Age,Current_Status,Applied_Date,Offer_Date,Join_Date
257f7595-cdfb-4db9-85e7-8b23f4613f09,Analyst,London,Campus,Non-Binary,38,Joined,2025-05-08,2025-05-26,2025-06-06
b6d1f6bb-f48f-409c-89a2-24410ac4de85,Manager,Singapore,Internal,Female,32,Joined,2025-04-27,2025-05-14,2025-05-28
a7edc8d8-713f-4f8c-ac8b-e53758ab4778,Analyst,Singapore,Referral,Male,34,Accepted,2025-05-06,2025-05-19,
33baba88-36c7-46fa-baa4-f052bf519362,Engineer,London,Internal,Non-Binary,38,Accepted,2025-05-20,2025-06-03,
b2384849-8fe0-49b6-aeda-a8024568f426,Engineer,London,Referral,Male,45,Joined,2025-05-07,2025-05-18,2025-06-02
bdab07e7-9d9d-428e-9bf6-45f623245211,Engineer,Singapore,Campus,Male,40,Offered,2025-05-22,2025-06-11,
ab7a3d1c-0cfe-4683-be11-bafe3d4196fe,Engineer,Singapore,Job Portal,Male,29,Joined,2025-05-19,2025-06-01,2025-06-11
0d700ea4-3b9b-4d45-a350-55e439c59df9,Engineer,New York,Campus,Male,25,Interviewed,2025-04-28,,
78ef7666-b7a4-4719-948e-1f6b69ce1e4e,Analyst,Singapore,Referral,Female,39,Joined,2025-04-28,2025-05-15,2025-05-27
01539221-2331-4a28-8550-eca8ae62990c,Designer,Singapore,Campus,Female,38,Offered,2025-05-20,2025-06-02,
682b163a-286e-4390-add9-7a1afa585b27,Engineer,Hyderabad,Internal,Female,39,Interviewed,2025-05-17,,
c1836315-330f-4be1-a689-b4247a3a10e1,Designer,Singapore,Job Portal,Female,25,Accepted,2025-05-07,2025-05-24,
0f25477d-a559-40e7-8910-fade52380bf2,Designer,Hyderabad,Referral,Female,34,Accepted,2025-04-28,2025-05-13,
88ffbd40-3b72-486d-92fa-675fa6fd0cb1,Designer,London,Job Portal,Female,29,Offered,2025-04-25,2025-05-14,
6afa828c-2cd1-4b9f-abe5-841fe9c96c52,Designer,London,Job Portal,Female,28,Offered,2025-05-02,2025-05-17,
ff46a6bf-094d-416d-ab6d-2fedef158d5b,Designer,Singapore,Campus,Female,40,Interviewed,2025-05-13,,
efc59738-2fb2-4e66-bed1-7aabc9b7c9bc,Engineer,Hyderabad,Campus,Female,39,Offered,2025-05-08,2025-05-24,
4c636e95-025f-4543-8997-623ae0723d96,Engineer,New York,Job Portal,Female,22,Interviewed,2025-05-21,,
fba57cc8-edaf-4766-9b78-0ede9a4ffc0c,Manager,New York,Campus,Female,31,Offered,2025-05-10,2025-05-29,
a42d0cd7-fd35-4f6a-b450-388748d90846,Analyst,Singapore,Referral,Female,23,Offered,2025-05-20,2025-06-03,
f0458043-e3a6-4a70-be71-0b558639bd41,Manager,Hyderabad,Internal,Female,30,Offered,2025-04-30,2025-05-18,
45d8a6ad-77d0-459e-8114-14f8d9df0d0e,Designer,London,Referral,Male,33,Joined,2025-05-03,2025-05-22,2025-06-01
2999394c-54a7-469b-9cd6-6b09cf0e6d2b,Engineer,London,Campus,Male,38,Offered,2025-05-16,2025-06-02,
2faabe0b-b7f6-4cdf-81dc-1c60a5f60735,Analyst,Singapore,Campus,Female,26,Joined,2025-04-24,2025-05-14,2025-05-26
4b86b5a1-ca6f-4ff8-964c-fbd2bc92fd81,Manager,Singapore,Referral,Male,32,Offered,2025-05-21,2025-06-05,
2ced3c0d-3173-44b5-81dd-484aaca58d95,Designer,London,Internal,Male,36,Accepted,2025-05-23,2025-06-07,
67ce378f-e5a4-483b-a383-889adb2c6ac8,Manager,Singapore,Job Portal,Male,22,Interviewed,2025-05-14,,
669d01ff-1634-425b-93f3-007383e96ef4,Engineer,London,Referral,Male,34,Interviewed,2025-04-28,,
7a3a6e96-23ff-43d3-bb4f-b88a2f4dd219,Analyst,Singapore,Referral,Male,34,Accepted,2025-05-09,2025-05-20,
42c2d2eb-01bf-4e73-bf80-0385ef9240b6,Analyst,London,Job Portal,Male,34,Offered,2025-05-12,2025-05-25,
4459bd6e-c0f6-4229-b25d-42593c4b1eec,Designer,Singapore,Job Portal,Male,27,Interviewed,2025-05-10,,
92a81713-b90e-444b-951c-25d54d4c5280,Designer,London,Internal,Female,39,Joined,2025-04-24,2025-05-12,2025-05-26
b1594847-5c0b-4b10-a757-cb1042f525b9,Engineer,New York,Internal,Female,42,Joined,2025-05-05,2025-05-21,2025-06-05
77242041-1e43-4bd2-aaf4-07f70fe76149,Designer,London,Internal,Female,24,Offered,2025-05-08,2025-05-23,
80a52e65-afa2-4559-a7c9-620428e333b6,Manager,London,Job Portal,Male,22,Accepted,2025-05-09,2025-05-21,
ea87855e-a382-45d3-9e0e-f546b0b6dedf,Designer,London,Internal,Female,44,Joined,2025-05-08,2025-05-25,2025-06-05
3818cfd3-3889-436a-9d58-17e85e175b66,Analyst,Singapore,Campus,Female,22,Accepted,2025-04-30,2025-05-13,
bf6b8cdf-7479-4b61-a737-2b527a6a2107,Manager,Singapore,Internal,Male,44,Accepted,2025-05-23,2025-06-08,
8c9aa1e9-b3b2-4337-aa74-dbb75fa5e0aa,Manager,New York,Campus,Male,42,Offered,2025-05-16,2025-06-04,
aa0217d0-cd4f-4b2b-899a-c252c1e1b94a,Designer,London,Campus,Male,24,Interviewed,2025-05-04,,
c1369c65-ae2a-4341-bf59-e4f2c3093b6e,Designer,Hyderabad,Internal,Female,30,Accepted,2025-05-22,2025-06-08,
86879aa9-14f5-43d0-8991-2032df85c777,Engineer,London,Referral,Male,39,Interviewed,2025-05-15,,
13fe8a29-5c9d-4ee0-b42a-045687365a84,Analyst,London,Campus,Male,36,Accepted,2025-05-21,2025-06-03,
8c32bdb2-d42a-495e-8fcf-601f1cb9b73a,Analyst,New York,Referral,Female,32,Offered,2025-05-18,2025-06-04,
265cb9d9-8962-4f6e-929c-93b333c08bf1,Designer,Singapore,Referral,Male,26,Interviewed,2025-05-01,,
711c7673-8535-4a69-9abf-984e53ff8461,Manager,Hyderabad,Internal,Male,30,Joined,2025-04-29,2025-05-09,2025-05-17
95492a82-b787-4f8d-b495-311eae27d432,Engineer,Singapore,Internal,Male,23,Interviewed,2025-05-17,,
720b274b-82a7-4586-a61d-9cde1747f387,Analyst,New York,Internal,Male,31,Joined,2025-04-26,2025-05-08,2025-05-15
6a5943ce-8364-45e3-a1c7-1aa3741423b5,Analyst,London,Internal,Female,28,Offered,2025-05-16,2025-05-26,
765e6cb5-8f0d-4540-8ec7-d662905c7bdd,Engineer,Hyderabad,Job Portal,Female,32,Interviewed,2025-05-08,,
41241bb4-655c-4508-8592-bfa5b928e23f,Designer,Hyderabad,Internal,Female,22,Joined,2025-04-24,2025-05-13,2025-05-27
12b2102d-940c-4503-b7c8-6152beed0af9,Engineer,London,Referral,Male,37,Interviewed,2025-04-26,,
105291d3-b34c-4c73-9833-0b306c776e95,Designer,Hyderabad,Referral,Male,26,Accepted,2025-05-20,2025-05-31,
e4eb8000-ef40-4162-8f6c-e9bffe7ee362,Engineer,Singapore,Job Portal,Male,39,Accepted,2025-04-27,2025-05-12,
081fc6dc-78d9-488a-af0b-ea4ffc737d92,Manager,New York,Referral,Female,33,Accepted,2025-05-07,2025-05-21,
22ab7752-c4db-4a62-ae13-418d68ab80ea,Analyst,Singapore,Internal,Female,39,Accepted,2025-05-14,2025-05-27,
61ea2f30-e42e-407a-be2b-d9875fdcabbf,Engineer,London,Campus,Female,30,Joined,2025-05-15,2025-06-03,2025-06-18
60a399d4-e821-4716-aac8-0da1de9f6f5b,Engineer,Hyderabad,Job Portal,Male,30,Accepted,2025-05-12,2025-05-29,
a96b3c42-f6d2-4a7b-aec7-6a82148b4376,Analyst,Singapore,Job Portal,Female,41,Joined,2025-05-20,2025-06-08,2025-06-18
59077299-dc3b-4dd8-a74e-02a9220b9ea9,Designer,Hyderabad,Internal,Male,43,Offered,2025-04-29,2025-05-17,
649f7d88-8989-45ab-be2b-34d82db0728d,Engineer,London,Campus,Male,32,Interviewed,2025-05-19,,
390239d9-fa8d-4e42-ba54-e9202099d180,Analyst,Hyderabad,Job Portal,Male,23,Offered,2025-04-24,2025-05-11,
4c61845e-fa7e-4d94-85d1-fb63c194f97f,Engineer,Hyderabad,Referral,Female,34,Accepted,2025-05-16,2025-06-03,
6c93a791-8b60-4511-b816-8aebac6a7c85,Designer,Hyderabad,Campus,Male,44,Interviewed,2025-05-19,,
3f5cf2f3-3acb-43a3-92c7-bffb6118433b,Engineer,Singapore,Referral,Female,42,Interviewed,2025-05-16,,
3040413c-4690-4b15-a7b6-08dc589decb0,Manager,London,Referral,Female,30,Accepted,2025-04-29,2025-05-10,
6b535a19-a902-473f-8f39-f648083f64c3,Designer,Hyderabad,Job Portal,Non-Binary,25,Interviewed,2025-05-23,,
e39836bb-e23d-4faa-afad-49e9c41c147e,Engineer,Singapore,Job Portal,Male,43,Offered,2025-04-24,2025-05-14,
19d45deb-1139-4a12-b4c1-c3ea3d9c4e64,Engineer,Singapore,Referral,Female,40,Offered,2025-05-22,2025-06-08,
ac09bdb7-9908-4e47-b249-f62c08987462,Manager,Hyderabad,Job Portal,Female,39,Offered,2025-04-26,2025-05-11,
66fadca0-0b53-4932-bd94-19aa3ea6e5b2,Engineer,Singapore,Campus,Non-Binary,39,Joined,2025-05-15,2025-05-30,2025-06-11
c11f6bf5-379e-4467-8a2d-b2e63bfda8a6,Manager,Singapore,Campus,Female,40,Accepted,2025-04-26,2025-05-12,
4a0d2b73-fe54-4e4b-80ff-517323dfecd7,Designer,London,Internal,Male,34,Interviewed,2025-05-05,,
937bf79b-bb44-4adc-aa98-fef8d0d75e37,Analyst,London,Referral,Female,31,Interviewed,2025-05-09,,
ac2b0cfc-c5c5-4060-9911-21e793d563ae,Engineer,New York,Campus,Male,44,Joined,2025-05-09,2025-05-27,2025-06-11
24acb722-e052-4739-8d40-6f1b3ca5be29,Engineer,Hyderabad,Referral,Female,26,Interviewed,2025-05-19,,
46707cd6-4ced-4164-a9df-14e9389641dd,Designer,New York,Job Portal,Male,31,Interviewed,2025-04-26,,
e134edfc-9777-4f10-b2d2-393f8e85140d,Manager,New York,Referral,Female,37,Interviewed,2025-05-02,,
8e4c3ab5-6d5d-4477-adc2-9178a0411612,Analyst,London,Referral,Female,40,Offered,2025-05-18,2025-05-28,
f10bce9c-582b-41ee-b8e8-035b0c00988a,Designer,London,Internal,Male,25,Joined,2025-05-12,2025-05-25,2025-06-01
b2414482-5198-44d8-8643-3603c92a7d7c,Manager,Hyderabad,Campus,Female,32,Accepted,2025-05-14,2025-05-26,
605fb1eb-4cc5-4e0d-a633-20186883ac6e,Designer,New York,Job Portal,Male,45,Joined,2025-05-02,2025-05-19,2025-06-03
3db0174e-7938-478a-89b5-aab0c12169db,Analyst,New York,Internal,Male,34,Interviewed,2025-05-04,,
24f43c62-b523-40de-9b87-d29c4cfd0fc1,Designer,Hyderabad,Internal,Female,23,Accepted,2025-05-16,2025-05-30,
69a53b4f-8ff8-469d-8ec0-713dea2c7a51,Analyst,Singapore,Internal,Female,26,Accepted,2025-05-14,2025-05-31,
636f6e5c-2253-4706-87ad-8b268eaa5841,Engineer,Singapore,Internal,Female,28,Accepted,2025-05-05,2025-05-23,
a58e83dd-548c-4d84-b40d-e04941476506,Engineer,New York,Referral,Male,35,Offered,2025-04-27,2025-05-16,
5efeef4f-d8dd-4bc0-b325-3aa3ec170298,Analyst,Hyderabad,Internal,Male,33,Interviewed,2025-04-28,,
30c36756-d453-4867-b97e-6224891f6912,Designer,Hyderabad,Campus,Male,33,Accepted,2025-04-26,2025-05-13,
9adf4709-ac75-4344-a08e-149e44b9e602,Engineer,Singapore,Referral,Non-Binary,29,Interviewed,2025-05-23,,
302b7831-12a1-4e7d-9fa5-97220a1fc9df,Designer,New York,Referral,Male,23,Offered,2025-05-22,2025-06-10,
378e6510-8f10-433e-abe4-2e7db96c1163,Engineer,London,Referral,Male,25,Offered,2025-05-17,2025-06-03,
553d2625-e833-4da5-9e95-d6953579c143,Analyst,London,Job Portal,Female,28,Offered,2025-05-08,2025-05-26,
363908bf-03ec-48ff-a8b3-d763f4ff3f3a,Designer,Singapore,Job Portal,Female,43,Interviewed,2025-05-03,,
bf337a15-1e08-4f20-bdd1-51b0f64ab6ec,Analyst,London,Job Portal,Male,28,Accepted,2025-05-17,2025-06-05,
9aba0f15-b214-4062-be1a-963eea18d32c,Designer,Hyderabad,Internal,Female,22,Interviewed,2025-05-03,,
8d55119e-3d44-4b2c-aa45-ba416589ada1,Designer,London,Referral,Male,42,Offered,2025-05-09,2025-05-25,
775c30b5-6173-4c48-8876-9153c68813fe,Analyst,London,Internal,Female,39,Interviewed,2025-05-19,,
42f5b3f5-4ef4-434d-9bf8-6f3ca6129a1c,Engineer,Singapore,Referral,Male,38,Offered,2025-05-11,2025-05-28,
774c0afa-7f4d-408c-a1ff-f6c08347f1da,Manager,New York,Referral,Male,33,Offered,2025-04-28,2025-05-12,
78308631-b8f0-488e-bb37-afaecd8563ca,Engineer,London,Referral,Female,34,Joined,2025-05-09,2025-05-19,2025-06-03
501ba851-5ee6-4495-b400-29c3ea11905b,Designer,New York,Job Portal,Male,34,Accepted,2025-05-14,2025-05-25,
38a56b49-dd34-4a18-9001-9ed40bb401e7,Manager,New York,Internal,Male,26,Offered,2025-05-01,2025-05-15,
ef4c5119-8da5-439b-82c2-17970426fcc9,Designer,Singapore,Job Portal,Male,26,Accepted,2025-05-22,2025-06-11,
4b91b8cb-6ae6-4582-b852-b3cd9442b5e6,Engineer,New York,Campus,Female,38,Joined,2025-05-01,2025-05-17,2025-05-26
613d2de9-3ae2-4023-9472-0d2d32399ffb,Engineer,London,Referral,Female,45,Interviewed,2025-05-21,,
8cf6e8b8-7fd2-48c3-bee8-2983d5574241,Designer,New York,Referral,Female,35,Joined,2025-05-10,2025-05-24,2025-06-07
7d1645a0-d253-4966-836b-9a0a41e02a89,Designer,New York,Job Portal,Male,27,Interviewed,2025-05-17,,
cb8383f2-bb96-4602-ab11-5c3675f8e3a8,Designer,New York,Job Portal,Male,22,Offered,2025-05-11,2025-05-28,
8bea75c1-b866-47aa-a3d4-526b2b54ff7a,Engineer,Singapore,Campus,Male,34,Offered,2025-05-17,2025-05-29,
8ac97b01-e3ad-44d4-aab9-eb022f1dc121,Engineer,New York,Job Portal,Male,22,Joined,2025-04-26,2025-05-12,2025-05-22
d8c128e7-d6cd-4155-88a8-ac7f862138ad,Engineer,New York,Referral,Male,36,Joined,2025-04-27,2025-05-14,2025-05-26
0c6b7074-ab10-4c9b-9168-2e09f1f7d904,Manager,New York,Internal,Male,23,Accepted,2025-04-24,2025-05-10,
a175a9c3-d7b1-42a9-a332-a50e6992896e,Designer,Singapore,Referral,Female,36,Offered,2025-05-05,2025-05-15,
02571851-26a9-4100-b509-109b116658ce,Engineer,Singapore,Referral,Female,38,Accepted,2025-05-04,2025-05-14,
0f79a8a7-5f8a-44bd-b4bd-0c938177b661,Engineer,London,Internal,Male,31,Accepted,2025-05-23,2025-06-06,
9dd43675-ef14-4064-aab0-7015a3422e50,Manager,New York,Internal,Male,23,Accepted,2025-05-17,2025-05-29,
01b158e9-0406-4f44-bce4-0679a8c6dbc0,Manager,Singapore,Referral,Female,25,Interviewed,2025-05-19,,
04482a22-0308-4a5e-a94d-7b008d388327,Engineer,Singapore,Internal,Male,22,Interviewed,2025-05-19,,
fa3c1628-8926-41df-8655-68b7b8e19f56,Engineer,Singapore,Referral,Male,44,Accepted,2025-05-07,2025-05-19,
b2a6e468-d02b-4243-8091-3ac10463750e,Analyst,Hyderabad,Referral,Female,42,Offered,2025-05-14,2025-06-01,
2de46e91-e8e6-4840-b090-f5a0ce610199,Manager,New York,Internal,Female,23,Accepted,2025-04-29,2025-05-14,
261e2555-863e-4f2a-98a8-06efeb053fc4,Engineer,New York,Job Portal,Male,44,Interviewed,2025-05-05,,
409e7a80-86c5-41d6-9ea9-f50831227592,Designer,London,Internal,Male,27,Interviewed,2025-05-11,,
143a9aff-659b-4105-8b80-f288446f64dd,Engineer,New York,Referral,Female,30,Interviewed,2025-05-12,,
90a3fbbf-7580-4050-a7f1-698cf5948a54,Manager,Singapore,Referral,Female,37,Offered,2025-05-05,2025-05-24,
4ccb2355-39d1-47ff-b27e-1442fd7fe973,Manager,Singapore,Internal,Male,41,Accepted,2025-04-27,2025-05-10,
a65f7b8a-dbb4-4021-bdde-64afa75b395a,Designer,New York,Referral,Male,23,Accepted,2025-04-25,2025-05-05,
608e2f5c-6117-4270-a7c0-518b17efa621,Engineer,Hyderabad,Campus,Male,24,Interviewed,2025-05-20,,
026b5383-a301-4c03-8e5d-8c6a79db7862,Manager,New York,Job Portal,Female,41,Accepted,2025-05-02,2025-05-21,
6f14b3f6-d867-488b-bff6-b824152aeaec,Engineer,Singapore,Campus,Non-Binary,24,Accepted,2025-05-10,2025-05-25,
f94d8fcb-dba3-496f-ba32-3f6990dbfad6,Designer,Singapore,Referral,Female,39,Interviewed,2025-04-28,,
0ae4ac11-eb4d-4f42-8735-70a2e5110961,Manager,New York,Referral,Female,30,Offered,2025-05-05,2025-05-21,
b139c476-de3c-488b-a6b9-d31a361f6d90,Engineer,New York,Referral,Male,45,Joined,2025-05-21,2025-06-08,2025-06-16
ec95b3ac-0beb-4c34-8566-7c4879ba630a,Manager,London,Internal,Female,32,Offered,2025-04-27,2025-05-16,
e63949d4-47c6-4688-acf3-2053af36b8cc,Designer,New York,Internal,Female,42,Offered,2025-05-20,2025-06-01,
2dea2d2d-086c-405f-a879-d8f890422eb7,Engineer,London,Job Portal,Male,22,Offered,2025-05-09,2025-05-20,
9647ff9f-3508-407a-b622-d84204022b3c,Engineer,Singapore,Internal,Male,33,Accepted,2025-04-30,2025-05-20,
d226a8b3-b674-410d-9218-c9d6c093bfb0,Engineer,Hyderabad,Job Portal,Female,30,Accepted,2025-05-13,2025-05-27,
299656e2-4c9d-4907-93b2-2cecedcabf94,Designer,London,Referral,Male,32,Offered,2025-05-21,2025-06-09,
d9750f00-d5ab-48ae-9112-fbc03d8f95f4,Analyst,New York,Job Portal,Male,32,Joined,2025-05-12,2025-05-29,2025-06-12
54ec3f33-8a62-4cbd-a582-b678ad5229dd,Analyst,New York,Internal,Male,36,Joined,2025-05-12,2025-05-30,2025-06-11
ca5e151b-23d3-4d4c-bd5f-f093c16f9bcc,Manager,Singapore,Referral,Female,31,Accepted,2025-04-27,2025-05-17,
588a3f87-f96d-40f8-bed6-3da08033f5c2,Designer,Hyderabad,Job Portal,Female,32,Accepted,2025-04-26,2025-05-11,
d6b361e4-3b6d-4a0d-afe5-040b1901ef87,Analyst,New York,Campus,Female,32,Joined,2025-04-27,2025-05-17,2025-06-01
9d264599-c4dd-4df5-9aec-56a857311609,Engineer,Singapore,Job Portal,Female,31,Accepted,2025-05-22,2025-06-06,
538d6b8c-c607-41e9-b80b-2cea658e54a2,Analyst,London,Internal,Male,29,Offered,2025-04-25,2025-05-09,
fe1a1ba9-c896-4c5b-85f8-c28da255e1bb,Engineer,London,Job Portal,Male,23,Accepted,2025-05-15,2025-05-26,
8d93e14a-5b16-4158-ba67-470c7d98302f,Manager,Hyderabad,Internal,Non-Binary,26,Interviewed,2025-05-12,,
95fbe976-ae00-4b7e-af8c-83e56e8d9644,Manager,London,Campus,Male,25,Joined,2025-05-12,2025-05-30,2025-06-08
4b9dfd58-9e5d-4c7a-85ac-c35415f00cb4,Engineer,Hyderabad,Internal,Male,38,Interviewed,2025-05-05,,
4499d0a6-1500-4170-92d1-5585b68e47fa,Designer,Hyderabad,Referral,Male,23,Interviewed,2025-05-01,,
a247541d-c8ad-4899-b630-794d6147adeb,Designer,Hyderabad,Campus,Female,28,Offered,2025-05-01,2025-05-14,
5c56d9bc-5111-431d-a3be-441dbd5a0c9e,Designer,London,Campus,Female,43,Interviewed,2025-04-29,,
4eea9db8-f165-4779-8154-7950176de21f,Engineer,New York,Campus,Male,41,Accepted,2025-05-15,2025-05-26,
1a2bd69c-450f-49ee-82e7-9a985c238d8d,Engineer,London,Campus,Male,44,Joined,2025-04-30,2025-05-19,2025-05-29
72e76b51-6e54-4c6d-aff8-e87e16591c89,Engineer,Hyderabad,Campus,Female,32,Accepted,2025-05-21,2025-05-31,
1a7167c7-6875-4545-832f-52c48e0370cf,Engineer,Hyderabad,Internal,Non-Binary,23,Interviewed,2025-04-25,,
17d30f32-8de1-496c-9a9a-206a16f142a2,Analyst,Hyderabad,Internal,Male,44,Accepted,2025-05-22,2025-06-10,
dd1ca267-530d-4da6-88d0-f9e5991965ea,Manager,London,Campus,Male,28,Accepted,2025-05-12,2025-06-01,
6346d4ef-69ef-44e3-8ab6-821c0328c136,Analyst,Singapore,Job Portal,Male,44,Offered,2025-04-28,2025-05-15,
e7bbaefc-8f3d-497f-a6b0-da0ab98f5dbe,Designer,Singapore,Internal,Male,29,Interviewed,2025-05-05,,
af70de70-2b69-495e-8567-1b58926bffa5,Designer,London,Internal,Male,43,Offered,2025-05-12,2025-05-27,
4d16f049-44d7-4f9a-a38b-05b72b64777c,Manager,Singapore,Referral,Male,25,Offered,2025-05-07,2025-05-24,
2ace1aa9-1032-46b3-a55b-fc1c7e3d5ee4,Engineer,London,Campus,Female,26,Accepted,2025-05-15,2025-05-31,
7bf69552-4cbc-4044-abcd-5ce746a56fe8,Analyst,London,Referral,Female,39,Offered,2025-04-27,2025-05-16,
3f2086c2-f1b8-4d65-806f-64d65c72aebd,Manager,New York,Job Portal,Female,37,Offered,2025-05-18,2025-06-02,
75366b9f-320f-42c0-9dde-01889803b22e,Engineer,Singapore,Internal,Female,32,Accepted,2025-04-29,2025-05-12,
f2e61828-01bb-419c-8dfe-111722af711f,Engineer,Hyderabad,Internal,Male,41,Offered,2025-05-13,2025-05-31,
614077d3-9ec4-4a48-9773-f98d550c2fe9,Analyst,Singapore,Job Portal,Male,34,Interviewed,2025-05-09,,
d0c30018-6e3c-4d4f-95b1-45e470b27304,Analyst,Singapore,Campus,Female,43,Interviewed,2025-05-22,,
9a6c0db9-5217-4c88-8ce9-53a722d90db3,Engineer,New York,Referral,Female,43,Interviewed,2025-05-03,,
f6ee5cdb-2d79-42d1-906e-50c77aa061e9,Designer,Singapore,Internal,Male,43,Joined,2025-05-13,2025-05-27,2025-06-07
bc20b9f2-4a9c-489e-91b3-0182f7fe604f,Manager,London,Referral,Female,41,Joined,2025-05-17,2025-06-02,2025-06-11
3e0f84ce-c82f-48fd-936c-d31cf7bf5244,Designer,Hyderabad,Campus,Non-Binary,23,Interviewed,2025-05-09,,
c92e8c93-d105-48d6-87c1-c01760452909,Designer,Hyderabad,Campus,Female,29,Offered,2025-05-13,2025-06-01,
905881df-ee9b-43e1-9d27-c09a5d71a898,Manager,London,Internal,Male,35,Accepted,2025-05-03,2025-05-23,
2e0fb5b3-8bae-491e-bf4c-c10f979c30cf,Engineer,Singapore,Job Portal,Male,34,Joined,2025-05-20,2025-06-04,2025-06-17
762cdfbc-ba2a-47ba-b3f8-1c3106e3f949,Engineer,London,Job Portal,Male,24,Accepted,2025-05-04,2025-05-16,
d4cee27c-4a94-4e9f-8c35-1e4f703e957f,Manager,Singapore,Job Portal,Male,42,Joined,2025-04-27,2025-05-14,2025-05-27
cb881c32-cbb0-4a8b-9908-a121d1a7ba20,Engineer,Singapore,Internal,Female,36,Offered,2025-05-13,2025-05-26,
a2224f96-23a1-4e20-bfd2-55eeac484366,Engineer,Singapore,Referral,Female,45,Offered,2025-05-08,2025-05-26,
2775ee42-a89e-42f2-80af-bf3f3df51967,Designer,Singapore,Campus,Male,23,Accepted,2025-05-14,2025-05-29,
72f60958-12ef-4101-a082-786fca00ef58,Analyst,Singapore,Referral,Male,45,Accepted,2025-05-23,2025-06-06,
88cc4d49-669b-49b8-950d-f1a07aaf2001,Manager,Hyderabad,Referral,Male,42,Accepted,2025-05-18,2025-06-07,
b113d50b-dea0-40c6-ab9e-d274ec6a37ad,Analyst,London,Referral,Non-Binary,39,Accepted,2025-05-14,2025-05-31,
f7eae66e-ca6c-4f9b-8969-71018b2c550a,Manager,Singapore,Campus,Male,31,Offered,2025-05-11,2025-05-21,
8972abbd-cff2-41c4-a53f-9644b39e4df2,Designer,London,Referral,Female,40,Interviewed,2025-05-22,,
1bffa279-15c1-404f-aa16-3354a35fc9c1,Analyst,London,Referral,Male,24,Interviewed,2025-05-06,,
2a9528c3-5ae1-4bad-aa29-60fda85894df,Analyst,London,Campus,Male,30,Offered,2025-05-23,2025-06-06,
a520c3d0-fbcd-4f5e-902f-34650b570720,Analyst,Hyderabad,Job Portal,Non-Binary,45,Interviewed,2025-05-13,,
f73936e9-54e3-4579-80af-d193f780ef2f,Manager,London,Job Portal,Male,44,Offered,2025-05-14,2025-05-26,
423cad9d-193e-4783-82b3-42541b1f2eb1,Analyst,London,Referral,Non-Binary,41,Joined,2025-05-04,2025-05-16,2025-05-30
8ed8a80d-84cf-4e39-bf31-c29f82bbad84,Manager,Singapore,Job Portal,Female,45,Accepted,2025-05-22,2025-06-04,
721e8b1f-3895-4939-9342-a09fb00ac64c,Designer,Hyderabad,Campus,Female,25,Interviewed,2025-05-12,,
adf75924-c5b8-486b-b68b-4f7e64215e66,Manager,Singapore,Internal,Male,45,Joined,2025-05-22,2025-06-09,2025-06-19
584fc85b-2697-484d-801e-8690b0c07fcc,Manager,Singapore,Internal,Male,38,Joined,2025-04-25,2025-05-05,2025-05-16
6a7d5d96-4ba1-4233-9ac3-bf317b96e2d1,Manager,Singapore,Campus,Non-Binary,43,Joined,2025-04-28,2025-05-09,2025-05-24
baeb286b-f0d0-470f-94d1-3d551db6b844,Designer,Singapore,Campus,Male,30,Joined,2025-04-30,2025-05-14,2025-05-27
7490adeb-57d3-47d3-8fd8-0bbb592c1107,Manager,New York,Job Portal,Female,43,Accepted,2025-05-04,2025-05-16,
79e5c9aa-592a-4549-bba1-09d08567c805,Designer,Hyderabad,Referral,Female,22,Offered,2025-04-28,2025-05-16,
73d39457-b25f-43df-b8d4-9848702ba49f,Analyst,Singapore,Campus,Male,31,Offered,2025-05-09,2025-05-19,
cf685878-0b70-4933-8cde-1b6b1132567c,Analyst,Hyderabad,Referral,Non-Binary,43,Joined,2025-04-29,2025-05-12,2025-05-20
a5e15b55-57d3-44dd-9963-dc7205c8234b,Analyst,Hyderabad,Job Portal,Male,42,Accepted,2025-04-29,2025-05-11,
ee0f65a8-2a13-4c1f-8cd0-15c1ad5900dd,Analyst,New York,Campus,Male,43,Joined,2025-05-05,2025-05-25,2025-06-08
28fea761-8d49-4e3f-aca8-f78384182d35,Designer,Singapore,Campus,Male,24,Offered,2025-05-10,2025-05-20,
76492e64-f55d-4e6d-ad26-8b378f5242d3,Manager,Singapore,Campus,Non-Binary,30,Joined,2025-05-05,2025-05-19,2025-05-28
2f383b43-a137-48e4-a7b1-3040cc39b925,Manager,Hyderabad,Internal,Non-Binary,28,Accepted,2025-05-03,2025-05-15,
6544e313-6ea0-4d13-a845-54c3a3f66c61,Manager,Hyderabad,Job Portal,Female,35,Offered,2025-04-25,2025-05-15,
3283daa4-e212-4b7c-9d36-1cb6bcc57be0,Analyst,Singapore,Campus,Male,24,Interviewed,2025-05-15,,
0123a348-638a-4df6-adf7-2cd3979aa051,Designer,Singapore,Referral,Female,26,Accepted,2025-05-04,2025-05-14,
b4299924-c098-4750-8741-9b4834ae4abd,Analyst,Singapore,Campus,Male,32,Joined,2025-04-27,2025-05-16,2025-05-23
df3a098a-ccac-4fb5-9a0c-6c0493cd1291,Manager,Singapore,Internal,Male,45,Accepted,2025-05-20,2025-05-31,
327375bf-5373-4f4d-9da4-9cb92fdc9992,Engineer,Hyderabad,Internal,Non-Binary,37,Interviewed,2025-05-16,,
